state,Location,Lat,Long,Intersting 
TX,Montague,33.663899,-97.728226,14
TX,Muenster,33.659549,-97.362409,17
TX,Nocona,33.798163,-97.726982,13
TX,Pilot Point,33.370983,-96.944554,4
TX,Ponder,33.177383,-97.284815,24
TX,Ringgold,33.816392,-97.943982,4
TX,Trophy Club,32.98639,-97.205346,14
TX,Rosston,33.483795,-97.454172,28
TX,Sadler,33.730989,-96.840017,11
TX,Saint Jo,33.744024,-97.556756,19
TX,Sanger,33.356266,-97.181432,10
TX,Sunset,33.453909,-97.770891,12
TX,Tioga,33.467493,-96.909712,17
TX,Valley View,33.502166,-97.231053,24
TX,Whitesboro,33.659021,-96.878984,23
TX,Wichita Falls,33.905284,-98.497645,14
TX,Wichita Falls,33.864278,-98.493987,15
TX,Wichita Falls,33.899837,-98.460812,28
TX,Wichita Falls,33.930806,-98.500491,15
TX,Wichita Falls,33.937345,-98.540679,8
TX,Wichita Falls,33.974595,-98.524835,26
TX,Wichita Falls,33.863258,-98.533965,18
TX,Wichita Falls,33.893084,-98.534288,30
TX,Wichita Falls,33.858122,-98.575548,3
TX,Sheppard Afb,33.982353,-98.508771,18
TX,76350,33.431472,-98.371578,17
TX,Burkburnett,34.085989,-98.570842,27
TX,Byers,34.072812,-98.183929,13
TX,Elbert,33.015687,-99.055214,24
TX,Electra,34.036234,-98.91545,10
TX,Goree,33.474832,-99.525806,13
TX,Harrold,34.097097,-99.035052,21
TX,Henrietta,33.819609,-98.259976,16
TX,Holliday,33.675141,-98.657634,3
TX,Iowa Park,33.94235,-98.674497,12
TX,Munday,33.456088,-99.632624,13
TX,Newcastle,33.190103,-98.744644,30
TX,Oklaunion,34.120372,-99.160234,29
TX,Olney,33.360135,-98.742695,20
TX,Petrolia,34.027331,-98.269223,28
TX,76378,33.611763,-99.40547,4
TX,Scotland,33.653486,-98.464983,28
TX,Seymour,33.591445,-99.258727,16
TX,Vera,33.615469,-99.759098,6
TX,Vernon,34.149135,-99.30301,28
TX,Weinert,33.324872,-99.666431,25
TX,Windthorst,33.57957,-98.437589,23
TX,Stephenville,32.221372,-98.222407,10
TX,Breckenridge,32.753166,-98.909882,11
TX,Bridgeport,33.187027,-97.78098,17
TX,Bryson,33.15947,-98.370256,19
TX,Caddo,32.688617,-98.658983,5
TX,Albany,32.719005,-99.319581,30
TX,Chico,33.319315,-97.803133,30
TX,Blanket,31.78819,-98.831089,22
TX,Bluff Dale,32.401791,-98.163775,12
TX,Carbon,32.270125,-98.83479,23
TX,Carlton,31.911438,-98.152519,28
TX,Cisco,32.380043,-98.986507,28
TX,Comanche,31.911637,-98.608227,1
TX,Cross Plains,32.148159,-99.18718,6
TX,De Leon,32.108742,-98.54894,16
TX,Desdemona,32.281877,-98.567327,23
TX,Dublin,32.090873,-98.345469,28
TX,76447,32.081163,-98.067535,28
TX,Eastland,32.399418,-98.807101,23
TX,Graford,32.924192,-98.337002,16
TX,Graham,33.099283,-98.583212,27
TX,Gordon,32.547828,-98.363211,8
TX,Gorman,32.223441,-98.683408,13
TX,Gustine,31.872448,-98.383488,15
TX,Hico,31.959718,-98.024933,21
TX,Jacksboro,33.234655,-98.168138,13
TX,Jermyn,33.263554,-98.393149,13
TX,Loving,33.26886,-98.50237,13
TX,Lipan,32.507218,-97.953614,10
TX,Mingus,32.562665,-98.426262,14
TX,Moran,32.554909,-99.165567,24
TX,Ranger,32.46809,-98.674659,22
TX,Rising Star,32.127986,-98.985852,5
TX,Santo,32.597935,-98.179675,20
TX,Sidney,31.932031,-98.767995,6
TX,Strawn,32.5945,-98.499467,23
TX,Tolar,32.377246,-97.880208,11
TX,Throckmorton,33.179446,-99.183812,20
TX,Palo Pinto,32.725315,-98.270262,18
TX,Perrin,33.058453,-98.044006,26
TX,Poolville,32.968023,-97.847229,11
TX,Whitt,32.955459,-98.021008,19
TX,Woodson,33.301972,-99.015953,6
TX,Temple,31.089518,-97.334264,17
TX,Temple,31.071004,-97.389781,17
TX,Temple,31.091742,-97.364764,25
TX,Bartlett,30.799056,-97.426302,30
TX,Belton,31.072298,-97.472025,24
TX,Buckholts,30.885756,-97.124135,18
TX,Burlington,30.945691,-96.885308,1
TX,Cameron,30.852713,-96.976562,2
TX,Izoro,31.125799,-97.912132,5
TX,Davilla,30.767471,-97.200865,9
TX,Eddy,31.326724,-97.270926,4
TX,Bee House,31.403967,-98.055175,21
TX,Flat,31.306475,-97.589777,3
TX,Florence,30.78137,-97.834423,12
TX,Turnersville,31.447646,-97.724286,30
TX,Granger,30.739813,-97.445065,25
TX,Hamilton,31.678116,-98.113051,21
TX,Holland,30.879977,-97.385695,4
TX,Jarrell,30.748406,-97.600833,6
TX,Jonesboro,31.599601,-97.775155,5
TX,Kempner,31.073051,-97.972068,23
TX,Killeen,31.116426,-97.727808,10
TX,Harker Heights,31.075056,-97.746736,21
TX,Harker Heights,31.100505,-97.676864,27
TX,Fort Hood,31.137953,-97.776404,15
TX,Lampasas,31.067957,-98.183361,20
TX,Milano,30.736612,-96.803477,17
TX,Moody,31.253321,-97.409957,1
TX,Nolanville,31.083271,-97.594109,14
TX,Oglesby,31.443767,-97.550093,9
TX,Pottsville,31.68374,-98.356077,9
TX,Purmela,31.472647,-97.888945,19
TX,Rockdale,30.658282,-97.0079,6
TX,Rogers,30.955013,-97.222793,25
TX,Rosebud,31.092208,-96.975455,22
TX,Salado,30.949388,-97.532999,2
TX,Taylor,30.58071,-97.440103,20
TX,Thorndale,30.608237,-97.176446,22
TX,Thrall,30.591981,-97.289261,13
TX,Troy,31.175855,-97.285205,7
TX,Abbott,31.891642,-97.067146,10
TX,Aquilla,31.858882,-97.22577,29
TX,Axtell,31.660966,-96.988178,11
TX,Blooming Grove,32.075839,-96.700991,10
TX,Blum,32.105183,-97.365183,19
TX,Bremond,31.156007,-96.669744,26
TX,Bruceville,31.326708,-97.234244,7
TX,Bynum,31.990668,-96.983702,5
TX,Chilton,31.310018,-97.09002,21
TX,China Spring,31.667266,-97.300221,4
TX,Laguna Park,31.799689,-97.515282,29
TX,Coolidge,31.743804,-96.657744,9
TX,Covington,32.159538,-97.259091,4
TX,Cranfills Gap,31.781071,-97.78537,18
TX,Crawford,31.559765,-97.389992,4
TX,Dawson,31.897429,-96.708483,29
TX,Elm Mott,31.672547,-97.113838,1
TX,Frost,32.027545,-96.768437,17
TX,Groesbeck,31.535667,-96.523381,20
TX,Hewitt,31.458166,-97.196556,6
TX,Hillsboro,32.014942,-97.119791,28
TX,Hubbard,31.843559,-96.80001,19
TX,Iredell,31.972197,-97.879283,25
TX,Italy,32.178508,-96.88229,21
TX,Kopperl,32.103491,-97.542085,1
TX,Kosse,31.314704,-96.619475,12
TX,Lorena,31.409271,-97.230161,17
TX,Lott,31.192462,-97.058143,22
TX,Mc Gregor,31.443099,-97.394318,13
TX,Malone,31.923979,-96.890682,7
TX,Marlin,31.303592,-96.888942,28
TX,Mart,31.545798,-96.838133,23
TX,Meridian,31.929022,-97.64433,13
TX,Mertens,32.02753,-96.898128,14
TX,Mexia,31.678386,-96.495186,2
TX,Milford,32.148198,-96.96115,12
TX,Morgan,32.01946,-97.560829,6
TX,Mount Calm,31.757504,-96.894393,30
TX,Otto,31.432733,-96.875904,26
TX,Penelope,31.855148,-96.937164,4
TX,Prairie Hill,31.659097,-96.809381,29
TX,Purdon,31.948285,-96.585619,14
TX,Reagan,31.229713,-96.741943,28
TX,Richland,31.901785,-96.437262,10
TX,Riesel,31.500247,-96.94764,18
TX,Thornton,31.408326,-96.502378,21
TX,Valley Mills,31.659876,-97.493461,12
TX,Walnut Springs,32.059268,-97.751423,20
TX,West,31.775385,-97.125843,12
TX,Bonanza,31.959201,-97.33495,21
TX,Wortham,31.786542,-96.420208,9
TX,Waco,31.552452,-97.139608,26
TX,Bellmead,31.575701,-97.126742,11
TX,Bellmead,31.610787,-97.094575,18
TX,Waco,31.517086,-97.119752,19
TX,Waco,31.552709,-97.158824,17
TX,Waco,31.576544,-97.178635,12
TX,Waco,31.534981,-97.189891,8
TX,Beverly Hills,31.519863,-97.150254,8
TX,Woodway,31.505074,-97.231062,5
TX,Early,31.704658,-98.975164,2
TX,Art,30.775419,-99.093732,4
TX,Ballinger,31.746836,-99.958927,26
TX,Bangs,31.768388,-99.107657,3
TX,Bend,31.11231,-98.482102,22
TX,Fife,31.128304,-99.3372,23
TX,Brookesmith,31.517602,-99.127729,21
TX,Burkett,31.998623,-99.255258,17
TX,Castell,30.697429,-98.931859,10
TX,Cherokee,30.980598,-98.66332,5
TX,Coleman,31.828651,-99.427007,22
TX,Doole,31.415743,-99.550605,18
TX,Eden,31.219219,-99.840658,5
TX,Fort Mc Kavett,30.82903,-100.080928,3
TX,Fredonia,30.921386,-99.12156,27
TX,Goldthwaite,31.445769,-98.574405,22
TX,Gouldbusk,31.551075,-99.51363,27
TX,Hext,30.881632,-99.554008,7
TX,Junction,30.47544,-99.74731,4
TX,76850,30.879689,-99.299552,23
TX,Lohn,31.317297,-99.38334,11
TX,Lometa,31.216712,-98.400553,1
TX,London,30.617101,-99.625527,1
TX,Mason,30.743392,-99.226117,12
TX,May,31.957082,-98.965646,21
TX,Melvin,31.185145,-99.5439,11
TX,Menard,30.911898,-99.784721,13
TX,Miles,31.612052,-100.182292,9
TX,Millersview,31.416745,-99.717137,29
TX,Mullin,31.574829,-98.663542,20
TX,Norton,31.879498,-100.131515,30
TX,Paint Rock,31.504808,-99.913936,6
TX,Pear Valley,31.297211,-99.494742,5
TX,Pontotoc,30.890617,-99.021224,26
TX,Priddy,31.687418,-98.501464,15
TX,Richland Springs,31.275317,-98.850731,21
TX,Rochelle,31.300011,-99.157229,8
TX,Rockwood,31.503677,-99.374579,11
TX,Roosevelt,30.532203,-99.916501,25
TX,Rowena,31.64355,-100.019094,9
TX,San Saba,31.162678,-98.730929,10
TX,Santa Anna,31.721477,-99.321197,15
TX,Star,31.479039,-98.415752,16
TX,Talpa,31.803424,-99.674679,13
TX,Telegraph,30.367365,-99.928369,18
TX,Valera,31.77314,-99.563962,14
TX,Valley Spring,30.836862,-98.832541,22
TX,Voca,30.995874,-99.168203,30
TX,Leaday,31.639194,-99.538536,12
TX,Zephyr,31.669429,-98.818199,14
TX,San Angelo,31.478165,-100.481752,19
TX,San Angelo,31.470735,-100.438586,1
TX,San Angelo,31.419411,-100.480036,4
TX,San Angelo,31.464738,-100.390005,3
TX,Barnhart,31.159647,-101.191752,3
TX,Best,31.240592,-101.478776,30
TX,Bronte,31.878939,-100.298765,3
TX,Carlsbad,31.597995,-100.627501,20
TX,Christoval,31.23461,-100.52031,29
TX,Eldorado,30.86667,-100.58894,10
TX,Eola,31.429812,-100.072892,8
TX,Mereta,31.48632,-100.183391,1
TX,Mertzon,31.282884,-100.822101,25
TX,Ozona,30.716369,-101.238802,6
TX,Robert Lee,31.895091,-100.510366,26
TX,Silver,32.048371,-100.692229,21
TX,Sonora,30.555752,-100.630667,12
TX,Sterling City,31.835063,-101.001729,17
TX,Vancourt,31.340417,-100.180367,22
TX,Wall,31.369445,-100.322132,13
TX,Houston,29.759366,-95.359361,9
TX,Houston,29.748903,-95.339108,26
TX,Houston,29.724687,-95.362546,26
TX,Houston,29.717856,-95.426261,21
TX,Houston,29.740899,-95.392255,14
TX,Houston,29.773603,-95.403421,13
TX,Houston,29.799096,-95.411797,4
TX,Houston,29.793558,-95.367481,6
TX,Houston,29.75125,-95.356549,17
TX,Houston,29.741992,-95.307262,1
TX,Houston,29.71491,-95.281925,27
TX,Houston,29.784169,-95.230134,29
TX,Houston,29.979637,-95.462497,4
TX,Houston,29.785287,-95.185189,5
TX,Houston,29.857855,-95.303199,2
TX,Houston,29.686301,-95.255485,10
TX,Houston,29.827166,-95.426631,22
TX,Houston,29.751651,-95.40539,8
TX,Houston,29.775759,-95.312101,8
TX,Houston,29.69538,-95.356151,26
TX,Houston,29.829862,-95.376862,12
TX,Houston,29.724179,-95.317777,26
TX,Houston,29.76958,-95.520063,15
TX,Houston,29.688897,-95.434107,14
TX,Houston,29.797168,-95.328775,24
TX,Houston,29.739571,-95.446032,27
TX,Houston,29.829657,-95.287886,4
TX,Jacinto City,29.760326,-95.254861,1
TX,V A Hospital,29.70372,-95.40619,26
TX,Houston,29.658144,-95.541281,16
TX,Houston,29.93676,-95.329883,30
TX,Houston,29.668566,-95.338157,3
TX,Houston,29.636395,-95.221615,29
TX,Houston,29.651833,-95.485368,23
TX,Houston,29.698447,-95.540464,4
TX,Houston,29.889161,-95.393515,5
TX,Houston,29.91956,-95.438601,22
TX,Houston,29.906731,-95.33338,30
TX,Jersey Village,29.879613,-95.529969,15
TX,Houston,29.860187,-95.581663,22
TX,Houston,29.740446,-95.558895,20
TX,Houston,29.805181,-95.560734,26
TX,Houston,29.863485,-95.19757,16
TX,Houston,29.629717,-95.438166,12
TX,Houston,29.73279,-95.431845,18
TX,Houston,29.625443,-95.374993,27
TX,Houston,29.632097,-95.341606,21
TX,Houston,29.823471,-95.184815,9
TX,Houston,29.901456,-95.284837,23
TX,Houston,29.65792,-95.368763,3
TX,Houston,29.596156,-95.458709,9
TX,Houston,29.685209,-95.401677,11
TX,Houston,29.797064,-95.495787,9
TX,Houston,29.744584,-95.468282,4
TX,Houston,29.74217,-95.490253,9
TX,Houston,29.574787,-95.057413,23
TX,Houston,29.597493,-95.113354,8
TX,Houston,29.933462,-95.398061,8
TX,Houston,29.665221,-95.278987,5
TX,Houston,29.572084,-95.130292,16
TX,Houston,29.734843,-95.522039,15
TX,Houston,29.918981,-95.556894,18
TX,Houston,29.931933,-95.61063,21
TX,Houston,29.961027,-95.494717,7
TX,Houston,29.954717,-95.452158,27
TX,Houston,30.006867,-95.489661,28
TX,Houston,29.986292,-95.520827,28
TX,Houston,29.978099,-95.58027,15
TX,Houston,29.651838,-95.517554,28
TX,Houston,29.699026,-95.586155,15
TX,Houston,30.019767,-95.408671,15
TX,Houston,29.689601,-95.510588,9
TX,Houston,29.622276,-95.259983,1
TX,Houston,29.85801,-95.383442,12
TX,Houston,29.747656,-95.602991,4
TX,Houston,29.849724,-95.258208,30
TX,Houston,29.773759,-95.597993,14
TX,Houston,29.815854,-95.522986,9
TX,Houston,29.711926,-95.484531,27
TX,Houston,29.722283,-95.628533,8
TX,Houston,29.694709,-95.651098,7
TX,Houston,29.844022,-95.662329,7
TX,Houston,29.621787,-95.481945,7
TX,Houston,29.922667,-95.493868,14
TX,Houston,29.687579,-95.301062,8
TX,Houston,29.881694,-95.453877,14
TX,Houston,29.593978,-95.221786,27
TX,Houston,30.016673,-95.447002,3
TX,Houston,29.853448,-95.443521,16
TX,Houston,29.832391,-95.472031,30
TX,Houston,29.861661,-95.340286,25
TX,Houston,29.770536,-95.710742,25
TX,Houston,29.894115,-95.648082,22
TX,Houston,29.672205,-95.486066,28
TX,Houston,29.734987,-95.411778,8
TX,Houston,29.670869,-95.586613,11
TX,Conroe,30.312535,-95.452667,30
TX,Grangerland,30.250357,-95.416087,6
TX,Cut And Shoot,30.344456,-95.369725,11
TX,Panorama Village,30.327351,-95.495244,9
TX,Cleveland,30.329977,-95.020152,11
TX,Coldspring,30.602661,-95.10858,1
TX,Goodrich,30.607909,-94.95922,17
TX,Huffman,30.056491,-95.105069,18
TX,Humble,30.004091,-95.282476,22
TX,Humble,30.056333,-95.210716,13
TX,Huntsville,30.73435,-95.534186,30
TX,Humble,30.056641,-95.170654,18
TX,Humble,30.004195,-95.172815,29
TX,Segno,30.718018,-94.935278,30
TX,Magnolia,30.1678,-95.688989,21
TX,Montgomery,30.363932,-95.650342,21
TX,New Caney,30.157933,-95.197968,17
TX,New Waverly,30.535357,-95.453194,30
TX,Oakhurst,30.71262,-95.309478,7
TX,Pinehurst,30.158052,-95.681406,14
TX,Plantersville,30.296931,-95.849812,15
TX,Pointblank,30.75926,-95.229494,24
TX,Porter,30.123731,-95.268613,3
TX,Shepherd,30.483396,-95.092913,7
TX,Splendora,30.232609,-95.199308,16
TX,Spring,30.053241,-95.377329,8
TX,Tomball,30.073923,-95.62006,29
TX,Willis,30.432025,-95.497583,10
TX,Klein,30.023377,-95.528481,23
TX,The Woodlands,30.13739,-95.468944,9
TX,The Woodlands,30.168887,-95.500743,14
TX,Conroe,30.225725,-95.492392,22
TX,Conroe,30.187695,-95.428789,27
TX,Spring,30.128805,-95.423943,29
TX,Spring,30.050546,-95.469456,17
TX,Spring,30.104398,-95.506624,7
TX,Humble,29.950697,-95.262186,4
TX,Bellaire,29.702313,-95.461106,21
TX,Sargent,28.96183,-95.92817,10
TX,Beasley,29.479045,-95.968145,4
TX,Bellville,29.96583,-96.253083,20
TX,Blessing,28.864947,-96.217956,17
TX,Boling,29.252874,-95.974045,16
TX,Brazoria,29.023642,-95.586683,18
TX,Brookshire,29.807168,-95.975537,15
TX,Chappell Hill,30.183271,-96.234739,12
TX,Cypress,29.976608,-95.635778,14
TX,Damon,29.301381,-95.703577,9
TX,Danevang,29.066969,-96.19765,13
TX,Cypress,29.883633,-95.702456,21
TX,Eagle Lake,29.584236,-96.335367,10
TX,East Bernard,29.470458,-96.121115,2
TX,El Campo,29.200776,-96.274266,2
TX,Elmaton,28.83209,-96.13351,20
TX,Fulshear,29.721698,-95.897682,20
TX,Garwood,29.476001,-96.491925,8
TX,Guy,29.332676,-95.770227,29
TX,Hempstead,30.091973,-96.071648,30
TX,Hockley,30.072888,-95.810447,27
TX,Park Row,29.819922,-95.729267,13
TX,Park Row,29.767632,-95.744506,16
TX,Louise,29.14908,-96.392374,29
TX,Markham,28.954701,-96.092768,29
TX,Matagorda,28.764926,-95.951891,14
TX,Midfield,28.936166,-96.226527,19
TX,Missouri City,29.570434,-95.542284,15
TX,Needville,29.41165,-95.827288,20
TX,Palacios,28.71504,-96.215439,4
TX,Pledger,29.179208,-95.898591,11
TX,Clodine,29.593226,-95.752122,14
TX,Rosenberg,29.549727,-95.798213,11
TX,Sealy,29.782632,-96.159189,29
TX,Stafford,29.622816,-95.567764,1
TX,Sugar Land,29.634153,-95.621856,26
TX,Sugar Land,29.578537,-95.606591,17
TX,Sweeny,29.041508,-95.700363,7
TX,Van Vleck,29.013879,-95.938903,7
TX,Wadsworth,28.614288,-95.971307,26
TX,Waller,30.086008,-95.961275,5
TX,Wallis,29.63968,-96.045574,22
TX,West Columbia,29.140823,-95.669388,1
TX,Wharton,29.320488,-96.085828,14
TX,Missouri City,29.596206,-95.511512,2
TX,Park Row,29.804876,-95.815988,11
TX,Park Row,29.750893,-95.811675,26
TX,Pasadena,29.678945,-95.198193,5
TX,Pasadena,29.687696,-95.15721,5
TX,Pasadena,29.650133,-95.188478,9
TX,Pasadena,29.651753,-95.146388,6
TX,Pasadena,29.70087,-95.19895,4
TX,Pasadena,29.6055,-95.079365,16
TX,Alta Loma,29.371854,-95.089429,18
TX,Alvin,29.41195,-95.251535,29
TX,Monroe City,29.780987,-94.554819,26
TX,Angleton,29.181049,-95.446661,2
TX,Arcadia,29.380259,-95.129003,26
TX,Bacliff,29.505506,-94.989293,12
TX,Batson,30.22502,-94.60959,19
TX,Baytown,29.746063,-94.965265,27
TX,Baytown,29.770482,-94.969549,12
TX,Channelview,29.791438,-95.131655,11
TX,Clute,29.032502,-95.402595,11
TX,Barrett,29.937812,-95.07522,23
TX,Danbury,29.229082,-95.343465,4
TX,Dayton,30.010208,-94.878747,28
TX,Deer Park,29.682571,-95.122192,16
TX,Devers,29.997835,-94.574615,17
TX,San Leon,29.466033,-95.034496,21
TX,Quintana,28.96968,-95.371389,3
TX,Fresno,29.52931,-95.462608,4
TX,Friendswood,29.522399,-95.187888,9
TX,Galena Park,29.739204,-95.240001,25
TX,Galveston,29.298272,-94.79297,10
TX,Galveston,29.276584,-94.830334,22
TX,Galveston,29.229638,-94.913716,5
TX,Hankamer,29.87524,-94.593846,29
TX,Highlands,29.829599,-95.039286,10
TX,Hitchcock,29.339835,-94.992591,27
TX,Hull,30.13337,-94.660382,13
TX,Clear Lake Shore,29.543823,-95.039209,17
TX,Lake Jackson,29.039275,-95.440119,2
TX,La Marque,29.3676,-94.974159,19
TX,Shoreacres,29.660098,-95.05721,27
TX,League City,29.517281,-95.096274,11
TX,Ames,30.072794,-94.763819,27
TX,Liverpool,29.311457,-95.240754,26
TX,Manvel,29.469381,-95.35033,15
TX,Pearland,29.561656,-95.272069,3
TX,Rosharon,29.420329,-95.453732,7
TX,Pearland,29.540479,-95.320778,22
TX,Saratoga,30.339817,-94.571718,19
TX,El Lago,29.572895,-95.028739,18
TX,South Houston,29.660097,-95.22582,9
TX,Texas City,29.396984,-94.920298,30
TX,Texas City,29.389097,-94.994204,1
TX,Wallisville,29.859096,-94.675896,4
TX,Webster,29.55641,-95.143985,25
TX,Bridge City,30.04054,-93.847293,26
TX,Buna,30.413209,-93.991263,30
TX,Deweyville,30.289295,-93.77305,3
TX,Fred,30.598657,-94.185948,15
TX,Groves,29.944779,-93.915187,27
TX,Hamshire,29.866769,-94.318739,20
TX,Hillister,30.689911,-94.407588,15
TX,Kountze,30.370316,-94.325905,3
TX,Nederland,29.971609,-94.001192,7
TX,West Orange,30.125167,-93.771883,22
TX,Port Acres,29.882557,-93.962562,21
TX,Port Arthur,29.92119,-93.926962,23
TX,Crystal Beach,29.459788,-94.611678,9
TX,Port Neches,29.976983,-93.962624,5
TX,Silsbee,30.324387,-94.190726,19
TX,Sour Lake,30.149134,-94.373341,15
TX,Spurger,30.778057,-94.212745,19
TX,Vidor,30.15018,-94.000779,28
TX,Warren,30.597776,-94.411974,6
TX,Winnie,29.815676,-94.339499,26
TX,Beaumont,30.068805,-94.103896,26
TX,Beaumont,30.087057,-94.125412,15
TX,Beaumont,30.113201,-94.119698,2
TX,Beaumont,30.021128,-94.115673,24
TX,Beaumont,30.094834,-94.164816,27
TX,Beaumont,30.068567,-94.175541,25
TX,Beaumont,30.139957,-94.160357,4
TX,Beaumont,30.084996,-94.260719,2
TX,Bryan,30.632698,-96.36616,26
TX,Bryan,30.658171,-96.335143,9
TX,Bryan,30.691293,-96.371398,14
TX,Anderson,30.544291,-96.001822,24
TX,Singleton,30.764059,-95.933569,30
TX,Brenham,30.17736,-96.402769,4
TX,Burton,30.176744,-96.592475,1
TX,Caldwell,30.529819,-96.714292,18
TX,Calvert,30.978211,-96.67107,20
TX,College Station,30.604476,-96.31227,24
TX,College Station,30.614738,-96.340001,17
TX,College Station,30.511811,-96.317113,25
TX,Concord,31.263144,-96.102643,5
TX,Dime Box,30.35786,-96.824781,12
TX,Franklin,31.035013,-96.442643,28
TX,Hearne,30.86686,-96.584256,8
TX,Iola,30.732637,-96.091075,12
TX,Madisonville,30.953335,-95.909094,30
TX,Marquez,31.230889,-96.237499,9
TX,Navasota,30.357645,-96.059357,14
TX,Hilltop Lakes,31.087473,-96.147274,16
TX,North Zulch,30.928531,-96.092486,26
TX,Richards,30.538166,-95.861053,16
TX,Somerville,30.407585,-96.535825,27
TX,Washington,30.31819,-96.224948,26
TX,Victoria,28.808953,-96.999347,21
TX,Victoria,28.867482,-96.998993,27
TX,Bloomington,28.68898,-96.884076,4
TX,Cuero,29.090969,-97.281247,5
TX,Edna,28.952714,-96.648766,19
TX,Ganado,29.03084,-96.503078,3
TX,Goliad,28.699257,-97.378321,10
TX,Hallettsville,29.442609,-96.923423,11
TX,Inez,28.899416,-96.800294,25
TX,Lolita,28.772449,-96.47933,29
TX,Meyersville,28.922921,-97.304161,24
TX,Moulton,29.569992,-97.103122,30
TX,Port Lavaca,28.601135,-96.625941,13
TX,Port O Connor,28.140032,-96.775131,10
TX,Seadrift,28.410113,-96.702279,4
TX,Shiner,29.428038,-97.163955,7
TX,Tivoli,28.440122,-96.887172,29
TX,Westhoff,29.054983,-97.351102,28
TX,Yoakum,29.283954,-97.13063,15
TX,Atascosa,29.270501,-98.74212,4
TX,Bandera,29.72755,-99.045279,24
TX,Bergheim,29.839873,-98.593258,28
TX,Bigfoot,29.053073,-98.85823,7
TX,Sisterdale,29.77774,-98.713406,17
TX,Calliham,28.417682,-98.407873,1
TX,Campbellton,28.76699,-98.256573,13
TX,Castroville,29.35532,-98.882391,16
TX,Camp Verde,29.939658,-99.00714,28
TX,Charlotte,28.864871,-98.707001,6
TX,Comfort,29.979072,-98.843772,23
TX,Cotulla,28.439837,-99.232818,11
TX,Devine,29.152078,-98.908994,6
TX,Dilley,28.678201,-99.174684,20
TX,Encinal,28.051329,-99.340902,16
TX,Fowlerton,28.488666,-98.851821,13
TX,George West,28.320388,-98.116159,7
TX,Grey Forest,29.592203,-98.703534,26
TX,Hunt,30.002694,-99.482329,6
TX,Ingram,30.073126,-99.269022,5
TX,Jourdanton,28.902985,-98.544037,11
TX,Kendalia,29.940619,-98.516556,11
TX,Kerrville,30.041647,-99.140817,26
TX,La Coste,29.308178,-98.812466,9
TX,Laredo,27.515538,-99.498579,27
TX,Laredo,27.556933,-99.490653,22
TX,Rio Bravo,27.481537,-99.465488,19
TX,Lytle,29.236568,-98.794489,11
TX,Mc Coy,28.792661,-98.371565,3
TX,Medina,29.790689,-99.306431,26
TX,Mico,29.59105,-98.882106,14
TX,Moore,29.035377,-98.987403,2
TX,Mountain Home,30.213249,-99.318607,11
TX,Natalia,29.211669,-98.855158,6
TX,Oakville,28.464402,-98.055392,28
TX,Pearsall,28.892317,-99.094361,23
TX,Lakehills,29.631513,-98.922118,22
TX,Pleasanton,28.992368,-98.483061,21
TX,Poteet,29.099405,-98.624071,11
TX,Riomedina,29.490395,-98.866865,7
TX,San Ygnacio,27.062523,-99.427148,28
TX,Somerset,29.211561,-98.621401,21
TX,Spring Branch,29.923815,-98.378786,28
TX,Three Rivers,28.475646,-98.178162,20
TX,Tilden,28.419755,-98.569322,16
TX,Von Ormy,29.274979,-98.667741,3
TX,Whitsett,28.637316,-98.256484,21
TX,Zapata,26.88966,-99.250625,27
TX,Adkins,29.380542,-98.26504,20
TX,Beeville,28.422246,-97.761571,19
TX,Cibolo,29.574971,-98.227983,17
TX,Converse,29.517331,-98.321673,30
TX,Ecleto,29.020128,-97.741185,17
TX,Elmendorf,29.230793,-98.371982,16
TX,Falls City,28.981413,-98.015632,10
TX,Floresville,29.169338,-98.193589,30
TX,Gillett,29.051353,-97.834325,22
